Creation Time : 04/07/26 14:32
Time,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,sw_id,pdm_id,iat,fuel_press,lamda,gear,batt_volt,digital,ect,oil_press,fuel_consump,rear_left_speed,ecu_temp,oil_temp,map,tp,rear_right_speed,engine_in,engine_rpm,carter_temp
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
sec,g,g,g,dps,dps,dps,,,C,kPa,,,V,,C,kPa,ccmin^-1,kph,C,C,kPa,%,kph,C,rpm,C
04/07/2026 14:33:55.706, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:33:55.756, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:33:55.770, 0.139080002903938,-0.0395279973745346,0.979903995990753,,,,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:33:55.770, ,,,0.0525000020861626,-0.192499995231628,0.245000004768372,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:33:55.806, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:33:55.856, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:33:55.870, 0.14835199713707,-0.0331839993596077,0.990639984607697,,,,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:33:55.870, ,,,-0.0175000000745058,0,0.227500006556511,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:33:55.906, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:33:55.956, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:33:55.970, 0.134199991822243,-0.0424560010433197,0.983319997787476,,,,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:33:55.970, ,,,-0.0525000020861626,-0.140000000596046,0.174999997019768,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:33:56.006, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:33:56.056, ,,,,,,,,50,,,,,,76,,,,,68,,,,,,
04/07/2026 14:33:56.056, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:33:56.070, 0.151767998933792,-0.0341599993407726,0.991616010665894,,,,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:33:56.070, ,,,-0.0350000001490116,-0.0874999985098839,0.174999997019768,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:33:56.106, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:33:56.156, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:33:56.170, 0.136639997363091,-0.0414799973368645,0.981368005275726,,,,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:33:56.170, ,,,0,-0.122500002384186,0.140000000596046,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:33:56.206, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:33:56.256, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:33:56.270, 0.152255997061729,-0.0351359993219376,0.9896639585495,,,,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:33:56.270, ,,,0.0700000002980232,-0.105000004172325,0.157499998807907,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:33:56.306, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:33:56.342, ,,,,,,,0,,,,,,,,,,,,,,,,,,
04/07/2026 14:33:56.344, ,,,,,,119,,,,,,,,,,,,,,,,,,,
04/07/2026 14:33:56.356, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:33:56.370, 0.135664001107216,-0.0366000011563301,0.982343971729279,,,,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:33:56.371, ,,,-0.0874999985098839,-0.105000004172325,0.192499995231628,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:33:56.406, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:33:56.456, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:33:56.470, 0.153719991445541,-0.0312319993972778,0.9896639585495,,,,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:33:56.471, ,,,0.0874999985098839,-0.105000004172325,0.21000000834465,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:33:56.506, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:33:56.556, ,,,,,,,,50,,,,,,76,,,,,68,,,,,,
04/07/2026 14:33:56.556, ,,,,,,,,,242,,,,,,1,,,,,95,,,,,
04/07/2026 14:33:56.556, ,,,,,,,,,,0,,,,,,0,,,,,2,,,,
04/07/2026 14:33:56.556, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:33:56.557, ,,,,,,,,,,,,12,,,,,,46,,,,,2,,0
04/07/2026 14:33:56.557, ,,,,,,,,,,,,,0,,,,,,,,,,,,
04/07/2026 14:33:56.570, 0.137615993618965,-0.0375759974122047,0.988200008869171,,,,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:33:56.571, ,,,0.0175000000745058,0.157499998807907,0.140000000596046,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:33:56.606, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:33:56.656, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:33:56.670, 0.150792002677917,-0.0356239974498749,0.9896639585495,,,,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:33:56.671, ,,,0.0175000000745058,-0.262499988079071,0.245000004768372,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:33:56.706, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:33:56.756, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:33:56.770, 0.139568001031876,-0.0346480011940002,0.984784007072449,,,,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:33:56.771, ,,,0,0.140000000596046,0.192499995231628,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:33:56.806, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:33:56.856, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:33:56.870, 0.14835199713707,-0.0366000011563301,0.992591977119446,,,,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:33:56.871, ,,,-0.0350000001490116,-0.280000001192093,0.227500006556511,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:33:56.906, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:33:56.956, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:33:56.970, 0.139080002903938,-0.0351359993219376,0.983807981014252,,,,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:33:56.971, ,,,-0.0700000002980232,0.0525000020861626,0.140000000596046,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:33:57.005, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:33:57.056, ,,,,,,,,50,,,,,,76,,,,,68,,,,,,
04/07/2026 14:33:57.056, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:33:57.070, 0.1424959897995,-0.0375759974122047,0.986735999584198,,,,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:33:57.071, ,,,-0.0175000000745058,-0.297500014305115,0.227500006556511,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:33:57.105, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:33:57.156, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:33:57.170, 0.145423993468285,-0.0341599993407726,0.98771196603775,,,,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:33:57.171, ,,,0.0350000001490116,0.157499998807907,0.174999997019768,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:33:57.205, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:33:57.255, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:33:57.270, 0.145423993468285,-0.0434319972991943,0.982343971729279,,,,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:33:57.271, ,,,0.140000000596046,-0.0874999985098839,0.174999997019768,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:33:57.305, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:33:57.341, ,,,,,,,0,,,,,,,,,,,,,,,,,,
04/07/2026 14:33:57.343, ,,,,,,119,,,,,,,,,,,,,,,,,,,
04/07/2026 14:33:57.355, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:33:57.370, 0.150303989648819,-0.0312319993972778,0.988200008869171,,,,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:33:57.371, ,,,-0.0175000000745058,-0.0874999985098839,0.140000000596046,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:33:57.405, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:33:57.455, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:33:57.470, 0.13468798995018,-0.0380639992654324,0.98771196603775,,,,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:33:57.471, ,,,-0.0350000001490116,0.0175000000745058,0.314999997615814,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:33:57.505, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:33:57.555, ,,,,,,,,50,,,,,,76,,,,,68,,,,,,
04/07/2026 14:33:57.556, ,,,,,,,,,239,,,,,,1,,,,,95,,,,,
04/07/2026 14:33:57.556, ,,,,,,,,,,0,,,,,,0,,,,,2,,,,
04/07/2026 14:33:57.556, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:33:57.556, ,,,,,,,,,,,,12,,,,,,46,,,,,2,,0
04/07/2026 14:33:57.557, ,,,,,,,,,,,,,0,,,,,,,,,,,,
04/07/2026 14:33:57.570, 0.151767998933792,-0.0341599993407726,0.994055986404419,,,,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:33:57.571, ,,,0.0700000002980232,-0.157499998807907,0.157499998807907,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:33:57.605, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:33:57.655, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:33:57.670, 0.136639997363091,-0.0346480011940002,0.979415953159332,,,,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:33:57.671, ,,,-0.0175000000745058,0.0874999985098839,0.0874999985098839,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:33:57.705, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:33:57.755, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:33:57.770, 0.149327993392944,-0.043919999152422,0.972584009170532,,,,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:33:57.771, ,,,-0.0874999985098839,-0.21000000834465,0.192499995231628,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:33:57.805, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:33:57.855, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:33:57.870, 0.143472000956535,-0.0390399992465973,0.987223982810974,,,,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:33:57.871, ,,,-0.122500002384186,0,0.21000000834465,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:33:57.905, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:33:57.955, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:33:57.970, 0.132247999310493,-0.0405040010809898,0.986247956752777,,,,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:33:57.971, ,,,0.0175000000745058,-0.174999997019768,0.21000000834465,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:33:58.005, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:33:58.055, ,,,,,,,,50,,,,,,76,,,,,68,,,,,,
04/07/2026 14:33:58.055, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:33:58.070, 0.156159996986389,-0.0326960012316704,0.985759973526001,,,,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:33:58.071, ,,,-0.0700000002980232,-0.174999997019768,0.21000000834465,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:33:58.105, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:33:58.155, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:33:58.170, 0.14054399728775,-0.0453839972615242,0.983319997787476,,,,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:33:58.171, ,,,-0.262499988079071,-0.0350000001490116,0.140000000596046,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:33:58.205, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:33:58.255, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:33:58.270, 0.151280000805855,-0.0370879992842674,0.9896639585495,,,,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:33:58.271, ,,,0.140000000596046,-0.122500002384186,0.227500006556511,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:33:58.305, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:33:58.341, ,,,,,,,0,,,,,,,,,,,,,,,,,,
04/07/2026 14:33:58.343, ,,,,,,119,,,,,,,,,,,,,,,,,,,
04/07/2026 14:33:58.355, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:33:58.370, 0.149327993392944,-0.0375759974122047,0.988200008869171,,,,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:33:58.371, ,,,-0.227500006556511,0.0700000002980232,0.157499998807907,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:33:58.405, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:33:58.455, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:33:58.470, 0.1424959897995,-0.0400159992277622,0.987223982810974,,,,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:33:58.471, ,,,-0.0700000002980232,-0.192499995231628,0.105000004172325,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:33:58.505, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:33:58.555, ,,,,,,,,50,,,,,,76,,,,,68,,,,,,
04/07/2026 14:33:58.555, ,,,,,,,,,236,,,,,,1,,,,,95,,,,,
04/07/2026 14:33:58.555, ,,,,,,,,,,0,,,,,,0,,,,,2,,,,
04/07/2026 14:33:58.555, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:33:58.556, ,,,,,,,,,,,,12,,,,,,46,,,,,2,,0
04/07/2026 14:33:58.556, ,,,,,,,,,,,,,0,,,,,,,,,,,,
04/07/2026 14:33:58.570, 0.153719991445541,-0.0326960012316704,0.991127967834473,,,,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:33:58.571, ,,,-0.0525000020861626,-0.140000000596046,0.21000000834465,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:33:58.605, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:33:58.655, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:33:58.670, 0.141031995415688,-0.0400159992277622,0.983807981014252,,,,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:33:58.671, ,,,-0.0525000020861626,-0.0525000020861626,0.227500006556511,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:33:58.705, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:33:58.755, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:33:58.770, 0.153231993317604,-0.0317199975252151,0.988687992095947,,,,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:33:58.771, ,,,-0.0700000002980232,-0.245000004768372,0.21000000834465,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:33:58.804, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:33:58.855, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:33:58.871, 0.142984002828598,-0.0356239974498749,0.987223982810974,,,,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:33:58.871, ,,,-0.227500006556511,0.0874999985098839,0.174999997019768,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:33:58.904, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:33:58.955, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:33:58.971, 0.148839995265007,-0.0366000011563301,0.986735999584198,,,,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:33:58.971, ,,,-0.0350000001490116,-0.262499988079071,0.21000000834465,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:33:59.004, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:33:59.054, ,,,,,,,,50,,,,,,76,,,,,68,,,,,,
04/07/2026 14:33:59.055, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:33:59.071, 0.147863999009132,-0.0307439994066954,0.986735999584198,,,,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:33:59.071, ,,,-0.0700000002980232,0,0.122500002384186,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:33:59.104, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:33:59.154, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:33:59.171, 0.139568001031876,-0.0453839972615242,0.982343971729279,,,,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:33:59.171, ,,,-0.0175000000745058,-0.21000000834465,0.192499995231628,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:33:59.204, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:33:59.254, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:33:59.271, 0.150303989648819,-0.0302559994161129,0.992591977119446,,,,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:33:59.271, ,,,0.0350000001490116,-0.157499998807907,0.140000000596046,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:33:59.304, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:33:59.340, ,,,,,,,0,,,,,,,,,,,,,,,,,,
04/07/2026 14:33:59.342, ,,,,,,119,,,,,,,,,,,,,,,,,,,
04/07/2026 14:33:59.354, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:33:59.371, 0.14054399728775,-0.0419679991900921,0.981368005275726,,,,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:33:59.371, ,,,-0.140000000596046,0.0700000002980232,0.192499995231628,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:33:59.404, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:33:59.454, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:33:59.471, 0.147863999009132,-0.0370879992842674,0.988687992095947,,,,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:33:59.471, ,,,-0.0700000002980232,-0.332500010728836,0.245000004768372,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:33:59.504, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:33:59.554, ,,,,,,,,50,,,,,,76,,,,,68,,,,,,
04/07/2026 14:33:59.554, ,,,,,,,,,234,,,,,,1,,,,,95,,,,,
04/07/2026 14:33:59.555, ,,,,,,,,,,0,,,,,,0,,,,,2,,,,
04/07/2026 14:33:59.555, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:33:59.555, ,,,,,,,,,,,,12,,,,,,46,,,,,2,,0
04/07/2026 14:33:59.555, ,,,,,,,,,,,,,0,,,,,,,,,,,,
04/07/2026 14:33:59.571, 0.141519993543625,-0.0317199975252151,0.985759973526001,,,,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:33:59.571, ,,,-0.105000004172325,0.0700000002980232,0.157499998807907,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:33:59.604, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:33:59.654, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:33:59.671, 0.14835199713707,-0.03855200111866,0.987223982810974,,,,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:33:59.671, ,,,-0.0874999985098839,-0.245000004768372,0.21000000834465,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:33:59.704, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:33:59.754, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:33:59.771, 0.14835199713707,-0.0302559994161129,0.992591977119446,,,,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:33:59.771, ,,,-0.0525000020861626,-0.0175000000745058,0.122500002384186,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:33:59.804, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:33:59.854, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:33:59.871, 0.138592004776001,-0.0424560010433197,0.984784007072449,,,,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:33:59.871, ,,,-0.157499998807907,-0.0700000002980232,0.140000000596046,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:33:59.904, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:33:59.954, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:33:59.971, 0.152255997061729,-0.0346480011940002,0.99015200138092,,,,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:33:59.971, ,,,-0.0350000001490116,-0.262499988079071,0.21000000834465,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:34:00.004, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:34:00.054, ,,,,,,,,50,,,,,,76,,,,,68,,,,,,
04/07/2026 14:34:00.054, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:34:00.071, 0.138103991746902,-0.0351359993219376,0.986735999584198,,,,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:34:00.071, ,,,-0.140000000596046,0.105000004172325,0.192499995231628,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:34:00.104, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:34:00.154, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:34:00.171, 0.145911991596222,-0.0366000011563301,0.985759973526001,,,,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:34:00.171, ,,,0.174999997019768,-0.227500006556511,0.21000000834465,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:34:00.204, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:34:00.254, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:34:00.271, 0.14835199713707,-0.0307439994066954,0.988200008869171,,,,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:34:00.271, ,,,-0.0700000002980232,0.0175000000745058,0.227500006556511,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:34:00.304, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:34:00.340, ,,,,,,,0,,,,,,,,,,,,,,,,,,
04/07/2026 14:34:00.342, ,,,,,,119,,,,,,,,,,,,,,,,,,,
04/07/2026 14:34:00.354, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:34:00.371, 0.14054399728775,-0.0419679991900921,0.981855988502502,,,,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:34:00.371, ,,,-0.122500002384186,-0.21000000834465,0.262499988079071,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:34:00.404, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:34:00.454, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:34:00.471, 0.153231993317604,-0.0297679994255304,0.990639984607697,,,,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:34:00.471, ,,,-0.105000004172325,-0.227500006556511,0.227500006556511,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:34:00.504, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:34:00.554, ,,,,,,,,50,,,,,,76,,,,,68,,,,,,
04/07/2026 14:34:00.554, ,,,,,,,,,232,,,,,,1,,,,,95,,,,,
04/07/2026 14:34:00.554, ,,,,,,,,,,0,,,,,,0,,,,,2,,,,
04/07/2026 14:34:00.554, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:34:00.554, ,,,,,,,,,,,,12,,,,,,46,,,,,2,,0
04/07/2026 14:34:00.555, ,,,,,,,,,,,,,0,,,,,,,,,,,,
04/07/2026 14:34:00.571, 0.133711993694305,-0.0370879992842674,0.985271990299225,,,,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:34:00.571, ,,,-0.140000000596046,0.140000000596046,0.174999997019768,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:34:00.603, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:34:00.654, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:34:00.671, 0.153719991445541,-0.0380639992654324,0.98771196603775,,,,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:34:00.671, ,,,-0.0175000000745058,-0.384999990463257,0.174999997019768,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:34:00.703, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:34:00.754, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:34:00.771, 0.141519993543625,-0.033671997487545,0.983807981014252,,,,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:34:00.771, ,,,-0.140000000596046,0.0525000020861626,0.332500010728836,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:34:00.803, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:34:00.853, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:34:00.871, 0.14444799721241,-0.0409919992089272,0.986247956752777,,,,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:34:00.871, ,,,-0.0350000001490116,-0.192499995231628,0.174999997019768,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:34:00.903, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:34:00.953, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:34:00.971, 0.150303989648819,-0.0322079993784428,0.993079960346222,,,,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:34:00.971, ,,,-0.157499998807907,-0.157499998807907,0.174999997019768,,,,,,,,,,,,,,,,,,,,
04/07/2026 14:34:01.003, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
04/07/2026 14:34:01.053, ,,,,,,,,50,,,,,,76,,,,,68,,,,,,
04/07/2026 14:34:01.054, ,,,,,,,,,,,0,,,,,,0,,,,,0,,0,
